4416	0	0	0	0	0	0
4415	0	0	0	0	0	0
4414	0	0	0	0	0	0
4413	0	0	0	0	0	0
4412	0	0	0	0	0	0
4411	0	0	0	0	0	0
4410	0	0	0	0	0	0
4409	0	0	0	0	0	0
4408	0	0	0	0	0	0
4407	0	0	0	0	0	0
4406	0	0	0	0	0	0
4405	0	0	0	0	0	0
4404	0	0	0	0	0	0
4403	0	0	0	0	0	0
4402	0	0	0	0	0	0
4401	0	0	0	0	0	0
4400	0	0	0	0	0	0
4399	0	0	0	0	0	0
4398	0	0	0	0	0	0
4397	0	0	0	0	0	0
4396	0	0	0	0	0	0
4395	0	0	0	0	0	0
4394	0	0	0	0	0	0
4393	0	0	0	0	0	0
4392	0	0	0	0	0	0
4391	0	0	0	0	0	0
4390	0	0	0	0	0	0
4389	0	0	0	0	0	0
4388	0	0	0	0	0	0
4387	0	0	0	0	0	0
4386	0	0	0	0	0	0
4385	0	0	0	0	0	0
4384	0	0	0	0	0	0
4383	0	0	0	0	0	0
4382	0	0	0	0	0	0
4381	0	0	0	0	0	0
4380	0	0	0	0	0	0
4379	0	0	0	0	0	0
4378	0	0	0	0	0	0
4377	0	0	0	0	0	0
4376	0	0	0	0	0	0
4375	0	0	0	0	0	0
4374	0	0	0	0	0	0
4373	0	0	0	0	0	0
4372	0	0	0	0	0	0
4371	0	0	0	0	0	0
4370	0	0	0	0	0	0
4369	0	0	0	0	0	0
4368	0	0	0	0	0	0
4367	0	0	0	0	0	0
4366	0	0	0	0	0	0
4365	0	0	0	0	0	0
4364	0	0	0	0	0	0
4363	0	0	0	0	0	0
4362	0	0	0	0	0	0
4361	0	0	0	0	0	0
4360	0	0	0	0	0	0
4359	0	0	0	0	0	0
4358	0	0	0	0	0	0
4357	0	0	0	0	0	0
4356	0	0	0	0	0	0
4355	0	0	0	0	0	0
4354	0	0	0	0	0	0
4353	0	0	0	0	0	0
4352	0	0	0	0	0	0
4351	0	0	0	0	0	0
4350	0	0	0	0	0	0
4349	0	0	0	0	0	0
4348	0	0	0	0	0	0
4347	0	0	0	0	0	0
4346	0	0	0	0	0	0
4345	0	0	0	0	0	0
4344	0	0	0	0	0	0
4343	0	0	0	0	0	0
4342	0	0	0	0	0	0
4341	0	0	0	0	0	0
4340	0	0	0	0	0	0
4339	0	0	0	0	0	0
4338	0	0	0	0	0	0
4337	0	0	0	0	0	0
4336	0	0	0	0	0	0
4335	0	0	0	0	0	0
4334	0	0	0	0	0	0
4333	0	0	0	0	0	0
4332	0	0	0	0	0	0
4331	0	0	0	0	0	0
4330	0	0	0	0	0	0
4329	0	0	0	0	0	0
4328	0	0	0	0	0	0
4327	0	0	0	0	0	0
4326	0	0	0	0	0	0
4325	0	0	0	0	0	0
4324	0	0	0	0	0	0
4323	0	0	0	0	0	0
4322	0	0	0	0	0	0
4321	0	0	0	0	0	0
4320	0	0	0	0	0	0
4319	0	0	0	0	0	0
4318	0	0	0	0	0	0
4317	0	0	0	0	0	0
4316	0	0	0	0	0	0
4315	0	0	0	0	0	0
4314	0	0	0	0	0	0
4313	0	0	0	0	0	0
4312	0	0	0	0	0	0
4311	0	0	0	0	0	0
4310	0	0	0	0	0	0
4309	0	0	0	0	0	0
4308	0	0	0	0	0	0
4307	0	0	0	0	0	0
4306	0	0	0	0	0	0
4305	0	0	0	0	0	0
4304	0	0	0	0	0	0
4303	0	0	0	0	0	0
4302	0	0	0	0	0	0
4301	0	0	0	0	0	0
4300	0	0	0	0	0	0
4299	0	0	0	0	0	0
4298	0	0	0	0	0	0
4297	0	0	0	0	0	0
4296	0	0	0	0	0	0
4295	0	0	0	0	0	0
4294	0	0	0	0	0	0
4293	0	0	0	0	0	0
4292	0	0	0	0	0	0
4291	0	0	0	0	0	0
4290	0	0	0	0	0	0
4289	0	0	0	0	0	0
4288	0	0	0	0	0	0
4287	0	0	0	0	0	0
4286	0	0	0	0	0	0
4285	0	0	0	0	0	0
4284	0	0	0	0	0	0
4283	0	0	0	0	0	0
4282	0	0	0	0	0	0
4281	0	0	0	0	0	0
4280	0	0	0	0	0	0
4279	0	0	0	0	0	0
4278	0	0	0	0	0	0
4277	0	0	0	0	0	0
4276	0	0	0	0	0	0
4275	0	0	0	0	0	0
4274	0	0	0	0	0	0
4273	0	0	0	0	0	0
4272	0	0	0	0	0	0
4271	0	0	0	0	0	0
4270	0	0	0	0	0	0
4269	0	0	0	0	0	0
4268	0	0	0	0	0	0
4267	0	0	0	0	0	0
4266	0	0	0	0	0	0
4265	0	0	0	0	0	0
4264	0	0	0	0	0	0
4263	0	0	0	0	0	0
4262	0	0	0	0	0	0
4261	0	0	0	0	0	0
4260	0	0	0	0	0	0
4259	0	0	0	0	0	0
4258	0	0	0	0	0	0
4257	0	0	0	0	0	0
4256	0	0	0	0	0	0
4255	0	0	0	0	0	0
4254	0	0	0	0	0	0
4253	0	0	0	0	0	0
4252	0	0	0	0	0	0
4251	0	0	0	0	0	0
4250	0	0	0	0	0	0
4249	0	0	0	0	0	0
4248	0	0	0	0	0	0
4247	0	0	0	0	0	0
4246	0	0	0	0	0	0
4245	0	0	0	0	0	0
4244	0	0	0	0	0	0
4243	0	0	0	0	0	0
4242	0	0	0	0	0	0
4241	0	0	0	0	0	0
4240	0	0	0	0	0	0
4239	0	0	0	0	0	0
4238	0	0	0	0	0	0
4237	0	0	0	0	0	0
4236	0	0	0	0	0	0
4235	0	0	0	0	0	0
4234	0	0	0	0	0	0
4233	0	0	0	0	0	0
4232	0	0	0	0	0	0
4231	0	0	0	0	0	0
4230	0	0	0	0	0	0
4229	0	0	0	0	0	0
4228	0	0	0	0	0	0
4227	0	0	0	0	0	0
4226	0	0	0	0	0	0
4225	0	0	0	0	0	0
4224	0	0	0	0	0	0
4223	0	0	0	0	0	0
4222	0	0	0	0	0	0
4221	0	0	0	0	0	0
4220	0	0	0	0	0	0
4219	0	0	0	0	0	0
4218	0	0	0	0	0	0
4217	0	0	0	0	0	0
4216	0	0	0	0	0	0
4215	0	0	0	0	0	0
4214	0	0	0	0	0	0
4213	0	0	0	0	0	0
4212	0	0	0	0	0	0
4211	0	0	0	0	0	0
4210	0	0	0	0	0	0
4209	0	0	0	0	0	0
4208	0	0	0	0	0	0
4207	0	0	0	0	0	0
4206	0	0	0	0	0	0
4205	0	0	0	0	0	0
4204	0	0	0	0	0	0
4203	0	0	0	0	0	0
4202	0	0	0	0	0	0
4201	0	0	0	0	0	0
4200	0	0	0	0	0	0
4199	0	0	0	0	0	0
4198	0	0	0	0	0	0
4197	0	0	0	0	0	0
4196	0	0	0	0	0	0
4195	0	0	0	0	0	0
4194	0	0	0	0	0	0
4193	0	0	0	0	0	0
4192	0	0	0	0	0	0
4191	0	0	0	0	0	0
4190	0	0	0	0	0	0
4189	0	0	0	0	0	0
4188	0	0	0	0	0	0
4187	0	0	0	0	0	0
4186	0	0	0	0	0	0
4185	0	0	0	0	0	0
4184	0	0	0	0	0	0
4183	0	0	0	0	0	0
4182	0	0	0	0	0	0
4181	0	0	0	0	0	0
4180	0	0	0	0	0	0
4179	0	0	0	0	0	0
4178	0	0	0	0	0	0
4177	0	0	0	0	0	0
4176	0	0	0	0	0	0
4175	0	0	0	0	0	0
4174	0	0	0	0	0	0
4173	0	0	0	0	0	0
4172	0	0	0	0	0	0
4171	0	0	0	0	0	0
4170	0	0	0	0	0	0
4169	0	0	0	0	0	0
4168	0	0	0	0	0	0
4167	0	0	0	0	0	0
4166	0	0	0	0	0	0
4165	0	0	0	0	0	0
4164	0	0	0	0	0	0
4163	0	0	0	0	0	0
4162	0	0	0	0	0	0
4161	0	0	0	0	0	0
4160	0	0	0	0	0	0
4159	0	0	0	0	0	0
4158	0	0	0	0	0	0
4157	0	0	0	0	0	0
4156	0	0	0	0	0	0
4155	0	0	0	0	0	0
4154	0	0	0	0	0	0
4153	0	0	0	0	0	0
4152	0	0	0	0	0	0
4151	0	0	0	0	0	0
4150	0	0	0	0	0	0
4149	0	0	0	0	0	0
4148	0	0	0	0	0	0
4147	0	0	0	0	0	0
4146	0	0	0	0	0	0
4145	0	0	0	0	0	0
4144	0	0	0	0	0	0
4143	0	0	0	0	0	0
4142	0	0	0	0	0	0
4141	0	0	0	0	0	0
4140	0	0	0	0	0	0
4139	0	0	0	0	0	0
4138	0	0	0	0	0	0
4137	0	0	0	0	0	0
4136	0	0	0	0	0	0
4135	0	0	0	0	0	0
4134	0	0	0	0	0	0
4133	0	0	0	0	0	0
4132	0	0	0	0	0	0
4131	0	0	0	0	0	0
4130	0	0	0	0	0	0
4129	0	0	0	0	0	0
4128	0	0	0	0	0	0
4127	0	0	0	0	0	0
4126	0	0	0	0	0	0
4125	0	0	0	0	0	0
4124	0	0	0	0	0	0
4123	0	0	0	0	0	0
4122	0	0	0	0	0	0
4121	0	0	0	0	0	0
4120	0	0	0	0	0	0
4119	0	0	0	0	0	0
4118	0	0	0	0	0	0
4117	0	0	0	0	0	0
4116	0	0	0	0	0	0
4115	0	0	0	0	0	0
4114	0	0	0	0	0	0
4113	0	0	0	0	0	0
4112	0	0	0	0	0	0
4111	0	0	0	0	0	0
4110	0	0	0	0	0	0
4109	0	0	0	0	0	0
4108	0	0	0	0	0	0
4107	0	0	0	0	0	0
4106	0	0	0	0	0	0
4105	0	0	0	0	0	0
4104	0	0	0	0	0	0
4103	0	0	0	0	0	0
4102	0	0	0	0	0	0
4101	0	0	0	0	0	0
4100	0	0	0	0	0	0
4099	0	0	0	0	0	0
4098	0	0	0	0	0	0
4097	0	0	0	0	0	0
4096	0	0	0	0	0	0
4095	0	0	0	0	0	0
4094	0	0	0	0	0	0
4093	0	0	0	0	0	0
4092	0	0	0	0	0	0
4091	0	0	0	0	0	0
4090	0	0	0	0	0	0
4089	0	0	0	0	0	0
4088	0	0	0	0	0	0
4087	0	0	0	0	0	0
4086	0	0	0	0	0	0
4085	0	0	0	0	0	0
4084	0	0	0	0	0	0
4083	0	0	0	0	0	0
4082	0	0	0	0	0	0
4081	0	0	0	0	0	0
4080	0	0	0	0	0	0
4079	0	0	0	0	0	0
4078	0	0	0	0	0	0
4077	0	0	0	0	0	0
4076	0	0	0	0	0	0
4075	0	0	0	0	0	0
4074	0	0	0	0	0	0
4073	0	0	0	0	0	0
4072	0	0	0	0	0	0
4071	0	0	0	0	0	0
4070	0	0	0.000312494	0.000312494	0.000312494	0.000312494
4069	0	0	0.000312494	0.000624987	0.000312494	0.000624987
4068	0	0	0.000312494	0.000937481	0.000312494	0.000937481
4067	0	0	0.000312494	0.001249975	0.000312494	0.001249975
4066	0	0	0.000312494	0.001562468	0.000312494	0.001562468
4065	0	0	0.000312494	0.001874962	0.000312494	0.001874962
4064	0	0	0.000312494	0.002187456	0.000312494	0.002187456
4063	0	0	0.000312494	0.002499949	0.000312494	0.002499949
4062	0	0	0.000312494	0.002812443	0.000312494	0.002812443
4061	0	0	0.000312494	0.003124936	0.000312494	0.003124936
4060	0	0	0.000312494	0.00343743	0.000312494	0.00343743
4059	0	0	0.000312494	0.003749924	0.000312494	0.003749924
4058	0	0	0.000312494	0.004062417	0.000312494	0.004062417
4057	0	0	0.000312494	0.004374911	0.000312494	0.004374911
4056	0	0	0.000312494	0.004687405	0.000312494	0.004687405
4055	0	0	0.000312494	0.004999898	0.000312494	0.004999898
4054	0	0	0.000312494	0.005312392	0.000312494	0.005312392
4053	0	0	0.000312494	0.005624886	0.000312494	0.005624886
4052	0	0	0.000312494	0.005937379	0.000312494	0.005937379
4051	0	0	0.000312494	0.006249873	0.000312494	0.006249873
4050	0	0	0.000312494	0.006562367	0.000312494	0.006562367
4049	0	0	0.000312494	0.00687486	0.000312494	0.00687486
4048	0	0	0.000312494	0.007187354	0.000312494	0.007187354
4047	0	0	0.000312494	0.007499848	0.000312494	0.007499848
4046	0	0	0.000312494	0.007812341	0.000312494	0.007812341
4045	0	0	0.000312494	0.008124835	0.000312494	0.008124835
4044	0	0	0.000312494	0.008437329	0.000312494	0.008437329
4043	0	0	0.000312494	0.008749822	0.000312494	0.008749822
4042	0	0	0.000312494	0.009062316	0.000312494	0.009062316
4041	0	0	0.000312494	0.009374809	0.000312494	0.009374809
4040	0	0	0.000312494	0.009687303	0.000312494	0.009687303
4039	0	0	0.000312494	0.009999797	0.000312494	0.009999797
4038	0	0	0.000312494	0.01031229	0.000312494	0.01031229
4037	0	0	0.000312494	0.010624784	0.000312494	0.010624784
4036	0	0	0.000312494	0.010937278	0.000312494	0.010937278
4035	0	0	0.000312494	0.011249771	0.000312494	0.011249771
4034	0	0	0.000312494	0.011562265	0.000312494	0.011562265
4033	0	0	0.000312494	0.011874759	0.000312494	0.011874759
4032	0	0	0.000312494	0.012187252	0.000312494	0.012187252
4031	0	0	0.000312494	0.012499746	0.000312494	0.012499746
4030	0	0	0.000312494	0.01281224	0.000312494	0.01281224
4029	0	0	0.000312494	0.013124733	0.000312494	0.013124733
4028	0	0	0.000312494	0.013437227	0.000312494	0.013437227
4027	0	0	0.000312494	0.013749721	0.000312494	0.013749721
4026	0	0	0.000312494	0.014062214	0.000312494	0.014062214
4025	0	0	0.000312494	0.014374708	0.000312494	0.014374708
4024	0	0	0.000312494	0.014687201	0.000312494	0.014687201
4023	0	0	0.000312494	0.014999695	0.000312494	0.014999695
4022	0	0	0.000312494	0.015312189	0.000312494	0.015312189
4021	0	0	0.000312494	0.015624682	0.000312494	0.015624682
4020	0	0	0.000312494	0.015937176	0.000312494	0.015937176
4019	0	0	0.000312494	0.01624967	0.000312494	0.01624967
4018	0	0	0.000312494	0.016562163	0.000312494	0.016562163
4017	0	0	0.000312494	0.016874657	0.000312494	0.016874657
4016	0	0	0.000312494	0.017187151	0.000312494	0.017187151
4015	0	0	0.000312494	0.017499644	0.000312494	0.017499644
4014	0	0	0.000312494	0.017812138	0.000312494	0.017812138
4013	0	0	0.000312494	0.018124632	0.000312494	0.018124632
4012	0	0	0.000312494	0.018437125	0.000312494	0.018437125
4011	0	0	0.000312494	0.018749619	0.000312494	0.018749619
4010	0	0	0.000312494	0.019062113	0.000312494	0.019062113
4009	0	0	0.000312494	0.019374606	0.000312494	0.019374606
4008	0	0	0.000312494	0.0196871	0.000312494	0.0196871
4007	0	0	0.000312494	0.019999594	0.000312494	0.019999594
4006	0	0	0.000312494	0.020312087	0.000312494	0.020312087
4005	0	0	0.000312494	0.020624581	0.000312494	0.020624581
4004	0	0	0.000312494	0.020937074	0.000312494	0.020937074
4003	0	0	0.000312494	0.021249568	0.000312494	0.021249568
4002	0	0	0.000312494	0.021562062	0.000312494	0.021562062
4001	0	0	0.000312494	0.021874555	0.000312494	0.021874555
4000	0	0	0.000312494	0.022187049	0.000312494	0.022187049
3999	0	0	0.000625975	0.022813024	0.000625975	0.022813024
3998	0	0	0.000625975	0.023438999	0.000625975	0.023438999
3997	0	0	0.000625975	0.024064974	0.000625975	0.024064974
3996	0	0	0.000625975	0.024690949	0.000625975	0.024690949
3995	0	0	0.000625975	0.025316924	0.000625975	0.025316924
3994	0	0	0.000625975	0.025942899	0.000625975	0.025942899
3993	0	0	0.000625975	0.026568874	0.000625975	0.026568874
3992	0	0	0.000625975	0.027194849	0.000625975	0.027194849
3991	0	0	0.000940438	0.028135287	0.000940438	0.028135287
3990	0	0	0.000940438	0.029075725	0.000940438	0.029075725
3989	0	0	0.001252932	0.030328657	0.001252932	0.030328657
3988	0	0	0.001252932	0.031581589	0.001252932	0.031581589
3987	0	0	0.001252932	0.03283452	0.001252932	0.03283452
3986	0	0	0.001252932	0.034087452	0.001252932	0.034087452
3985	0	0	0.001252932	0.035340384	0.001252932	0.035340384
3984	0	0	0.001252932	0.036593315	0.001252932	0.036593315
3983	0	0	0.001252932	0.037846247	0.001252932	0.037846247
3982	0	0	0.001252932	0.039099179	0.001252932	0.039099179
3981	0	0	0.001252932	0.04035211	0.001252932	0.04035211
3980	0	0	0.001252932	0.041605042	0.001252932	0.041605042
3979	0	0	0.001252932	0.042857974	0.001252932	0.042857974
3978	0	0	0.001252932	0.044110905	0.001252932	0.044110905
3977	0	0	0.001252932	0.045363837	0.001252932	0.045363837
3976	0	0	0.001566413	0.04693025	0.001566413	0.04693025
3975	0	0	0.001566413	0.048496663	0.001566413	0.048496663
3974	0	0	0.001566413	0.050063077	0.001566413	0.050063077
3973	0	0	0.001566413	0.05162949	0.001566413	0.05162949
3972	0	0	0.001566413	0.053195903	0.001566413	0.053195903
3971	0	0	0.001566413	0.054762316	0.001566413	0.054762316
3970	0	0	0.001566413	0.056328729	0.001566413	0.056328729
3969	0	0	0.001566413	0.057895143	0.001566413	0.057895143
3968	0	0	0.001566413	0.059461556	0.001566413	0.059461556
3967	0	0	0.001566413	0.061027969	0.001566413	0.061027969
3966	0	0	0.001566413	0.062594382	0.001566413	0.062594382
3965	0	0	0.001566413	0.064160795	0.001566413	0.064160795
3964	0	0	0.001566413	0.065727209	0.001566413	0.065727209
3963	0	0	0.001566413	0.067293622	0.001566413	0.067293622
3962	0	0	0.001566413	0.068860035	0.001566413	0.068860035
3961	0	0	0.001566413	0.070426448	0.001566413	0.070426448
3960	0	0	0.001566413	0.071992862	0.001566413	0.071992862
3959	0	0	0.001566413	0.073559275	0.001566413	0.073559275
3958	0	0	0.001566413	0.075125688	0.001566413	0.075125688
3957	0	0	0.001566413	0.076692101	0.001566413	0.076692101
3956	0	0	0.001566413	0.078258514	0.001566413	0.078258514
3955	0	0	0.001566413	0.079824928	0.001566413	0.079824928
3954	0	0	0.001566413	0.081391341	0.001566413	0.081391341
3953	0	0	0.001566413	0.082957754	0.001566413	0.082957754
3952	0	0	0.001566413	0.084524167	0.001566413	0.084524167
3951	0	0	0.001566413	0.08609058	0.001566413	0.08609058
3950	0	0	0.001566413	0.087656994	0.001566413	0.087656994
3949	0	0	0.001566413	0.089223407	0.001566413	0.089223407
3948	0	0	0.001566413	0.09078982	0.001566413	0.09078982
3947	0	0	0.001566413	0.092356233	0.001566413	0.092356233
3946	0	0	0.001566413	0.093922646	0.001566413	0.093922646
3945	0	0	0.001566413	0.09548906	0.001566413	0.09548906
3944	0	0	0.001566413	0.097055473	0.001566413	0.097055473
3943	0	0	0.001566413	0.098621886	0.001566413	0.098621886
3942	0	0	0.001880876	0.100502762	0.001880876	0.100502762
3941	0	0	0.001880876	0.102383639	0.001880876	0.102383639
3940	0	0	0.001880876	0.104264515	0.001880876	0.104264515
3939	0	0	0.001880876	0.106145391	0.001880876	0.106145391
3938	0	0	0.001880876	0.108026267	0.001880876	0.108026267
3937	0	0	0.001880876	0.109907144	0.001880876	0.109907144
3936	0	0	0.001880876	0.11178802	0.001880876	0.11178802
3935	0	0	0.001880876	0.113668896	0.001880876	0.113668896
3934	0	0	0.001880876	0.115549772	0.001880876	0.115549772
3933	0	0	0.001880876	0.117430649	0.001880876	0.117430649
3932	0	0	0.001880876	0.119311525	0.001880876	0.119311525
3931	0	0	0.001880876	0.121192401	0.001880876	0.121192401
3930	0	0	0.001880876	0.123073277	0.001880876	0.123073277
3929	0	0	0.001880876	0.124954154	0.001880876	0.124954154
3928	0	0	0.001880876	0.12683503	0.001880876	0.12683503
3927	0	0	0.001880876	0.128715906	0.001880876	0.128715906
3926	0	0	0.001880876	0.130596782	0.001880876	0.130596782
3925	0	0	0.001880876	0.132477659	0.001880876	0.132477659
3924	0	0	0.001880876	0.134358535	0.001880876	0.134358535
3923	0	0	0.001880876	0.136239411	0.001880876	0.136239411
3922	0	0	0.001880876	0.138120287	0.001880876	0.138120287
3921	0	0	0.001880876	0.140001164	0.001880876	0.140001164
3920	0	0	0.001880876	0.14188204	0.001880876	0.14188204
3919	0	0	0.001880876	0.143762916	0.001880876	0.143762916
3918	0	0	0.001880876	0.145643792	0.001880876	0.145643792
3917	0	0	0.001880876	0.147524669	0.001880876	0.147524669
3916	0	0	0.001880876	0.149405545	0.001880876	0.149405545
3915	0	0	0.001880876	0.151286421	0.001880876	0.151286421
3914	0	0	0.001880876	0.153167297	0.001880876	0.153167297
3913	0	0	0.001880876	0.155048174	0.001880876	0.155048174
3912	0	0	0.001880876	0.15692905	0.001880876	0.15692905
3911	0	0	0.001880876	0.158809926	0.001880876	0.158809926
3910	0	0	0.001880876	0.160690803	0.001880876	0.160690803
3909	0	0	0.001880876	0.162571679	0.001880876	0.162571679
3908	0	0	0.00219337	0.164765049	0.00219337	0.164765049
3907	0	0	0.00219337	0.166958419	0.00219337	0.166958419
3906	0	0	0.002506851	0.16946527	0.002506851	0.16946527
3905	0	0	0.002506851	0.171972121	0.002506851	0.171972121
3904	0	0	0.002819345	0.174791465	0.002819345	0.174791465
3903	0	0	0.002819345	0.17761081	0.002819345	0.17761081
3902	0	0	0.003132826	0.180743636	0.003132826	0.180743636
3901	0	0	0.003446308	0.184189944	0.003446308	0.184189944
3900	0	0	0.003446308	0.187636251	0.003446308	0.187636251
3899	0	0	0.003446308	0.191082559	0.003446308	0.191082559
3898	0	0	0.003446308	0.194528866	0.003446308	0.194528866
3897	0	0	0.003446308	0.197975174	0.003446308	0.197975174
3896	0	0	0.003446308	0.201421481	0.003446308	0.201421481
3895	0	0	0.003446308	0.204867789	0.003446308	0.204867789
3894	0	0	0.003446308	0.208314096	0.003446308	0.208314096
3893	0	0	0.003759789	0.212073885	0.003759789	0.212073885
3892	0	0	0.004073271	0.216147156	0.004073271	0.216147156
3891	0	0	0.004073271	0.220220426	0.004073271	0.220220426
3890	0	0	0.004386752	0.224607178	0.004386752	0.224607178
3889	0	0	0.004386752	0.22899393	0.004386752	0.22899393
3888	0	0	0.004386752	0.233380682	0.004386752	0.233380682
3887	0	0	0.004386752	0.237767434	0.004386752	0.237767434
3886	0	0	0.004386752	0.242154186	0.004386752	0.242154186
3885	0	0	0.005011734	0.24716592	0.005011734	0.24716592
3884	0	0	0.005011734	0.252177654	0.005011734	0.252177654
3883	0	0	0.005324228	0.257501882	0.005324228	0.257501882
3882	0	0	0.005324228	0.26282611	0.005324228	0.26282611
3881	0	0	0.005324228	0.268150337	0.005324228	0.268150337
3880	0	0	0.005324228	0.273474565	0.005324228	0.273474565
3879	0	0	0.005324228	0.278798793	0.005324228	0.278798793
3878	0	0	0.005324228	0.284123021	0.005324228	0.284123021
3877	0	0	0.005324228	0.289447248	0.005324228	0.289447248
3876	0	0	0.005324228	0.294771476	0.005324228	0.294771476
3875	0	0	0.005324228	0.300095704	0.005324228	0.300095704
3874	0	0	0.005324228	0.305419932	0.005324228	0.305419932
3873	0	0	0.005324228	0.310744159	0.005324228	0.310744159
3872	0	0	0.005324228	0.316068387	0.005324228	0.316068387
3871	0	0	0.005324228	0.321392615	0.005324228	0.321392615
3870	0	0	0.005324228	0.326716843	0.005324228	0.326716843
3869	0	0	0.005324228	0.33204107	0.005324228	0.33204107
3868	0	0	0.005324228	0.337365298	0.005324228	0.337365298
3867	0	0	0.005324228	0.342689526	0.005324228	0.342689526
3866	0	0	0.005324228	0.348013754	0.005324228	0.348013754
3865	0	0	0.005324228	0.353337981	0.005324228	0.353337981
3864	0	0	0.005324228	0.358662209	0.005324228	0.358662209
3863	0	0	0.005324228	0.363986437	0.005324228	0.363986437
3862	0	0	0.005635727	0.369622164	0.005635727	0.369622164
3861	0	0	0.005635727	0.375257891	0.005635727	0.375257891
3860	0	0	0.005635727	0.380893618	0.005635727	0.380893618
3859	0	0	0.005635727	0.386529346	0.005635727	0.386529346
3858	0	0	0.005635727	0.392165073	0.005635727	0.392165073
3857	0	0	0.005635727	0.3978008	0.005635727	0.3978008
3856	0	0	0.005635727	0.403436527	0.005635727	0.403436527
3855	0	0	0.005635727	0.409072254	0.005635727	0.409072254
3854	0	0	0.005635727	0.414707982	0.005635727	0.414707982
3853	0	0	0.005635727	0.420343709	0.005635727	0.420343709
3852	0	0	0.005635727	0.425979436	0.005635727	0.425979436
3851	0	0	0.005635727	0.431615163	0.005635727	0.431615163
3850	0	0	0.005635727	0.43725089	0.005635727	0.43725089
3849	0	0	0.005635727	0.442886618	0.005635727	0.442886618
3848	0	0	0.005951166	0.448837784	0.005951166	0.448837784
3847	0	0	0.005951166	0.45478895	0.005951166	0.45478895
3846	0	0	0.005951166	0.460740116	0.005951166	0.460740116
3845	0	0	0.005951166	0.466691282	0.005951166	0.466691282
3844	0	0	0.005951166	0.472642448	0.005951166	0.472642448
3843	0	0	0.005951166	0.478593614	0.005951166	0.478593614
3842	0	0	0.005951166	0.484544781	0.005951166	0.484544781
3841	0	0	0.005951166	0.490495947	0.005951166	0.490495947
3840	0	0	0.005951166	0.496447113	0.005951166	0.496447113
3839	0	0	0.005951166	0.502398279	0.005951166	0.502398279
3838	0	0	0.005951166	0.508349445	0.005951166	0.508349445
3837	0	0	0.005951166	0.514300611	0.005951166	0.514300611
3836	0	0	0.006265629	0.52056624	0.006265629	0.52056624
3835	0	0	0.006265629	0.52683187	0.006265629	0.52683187
3834	0	0	0.006265629	0.533097499	0.006265629	0.533097499
3833	0	0	0.006265629	0.539363128	0.006265629	0.539363128
3832	0	0	0.006265629	0.545628757	0.006265629	0.545628757
3831	0	0	0.006265629	0.551894386	0.006265629	0.551894386
3830	0	0	0.006265629	0.558160015	0.006265629	0.558160015
3829	0	0	0.006265629	0.564425644	0.006265629	0.564425644
3828	0	0	0.006578123	0.571003767	0.006578123	0.571003767
