4500	0	0
4499	0	0
4498	0	0
4497	0	0
4496	0	0
4495	0	0
4494	0	0
4493	0	0
4492	0	0
4491	0	0
4490	0	0
4489	0	0
4488	0	0
4487	0	0
4486	0	0
4485	0	0
4484	0	0
4483	0	0
4482	0	0
4481	0	0
4480	0	0
4479	0	0
4478	0	0
4477	0	0
4476	0	0
4475	0	0
4474	0	0
4473	0	0
4472	0	0
4471	0	0
4470	0	0
4469	0	0
4468	0	0
4467	0	0
4466	0	0
4465	0	0
4464	0	0
4463	0	0
4462	0	0
4461	0	0
4460	0	0
4459	0	0
4458	0	0
4457	0	0
4456	0	0
4455	0	0
4454	0	0
4453	0	0
4452	0	0
4451	0	0
4450	0	0
4449	0	0
4448	0	0
4447	0	0
4446	0	0
4445	0	0
4444	0	0
4443	0	0
4442	0	0
4441	0	0
4440	0	0
4439	0	0
4438	0	0
4437	0	0
4436	0	0
4435	0	0
4434	0	0
4433	0	0
4432	0	0
4431	0	0
4430	0	0
4429	0	0
4428	0	0
4427	0	0
4426	0	0
4425	0	0
4424	0	0
4423	0	0
4422	0	0
4421	0	0
4420	0	0
4419	0	0
4418	0	0
4417	0	0
4416	0	0
4415	0	0
4414	0	0
4413	0	0
4412	0	0
4411	0	0
4410	0	0
4409	0	0
4408	0	0
4407	0	0
4406	0	0
4405	0	0
4404	0	0
4403	0	0
4402	0	0
4401	0	0
4400	0	0
4399	0	0
4398	0	0
4397	0	0
4396	0	0
4395	0	0
4394	0	0
4393	0	0
4392	0	0
4391	0	0
4390	0	0
4389	0	0
4388	0	0
4387	0	0
4386	0	0
4385	0	0
4384	0	0
4383	0	0
4382	0	0
4381	0	0
4380	0	0
4379	0	0
4378	0	0
4377	0	0
4376	0	0
4375	0	0
4374	0	0
4373	0	0
4372	0	0
4371	0	0
4370	0	0
4369	0	0
4368	0	0
4367	0	0
4366	0	0
4365	0	0
4364	0	0
4363	0	0
4362	0	0
4361	0	0
4360	0	0
4359	0	0
4358	0	0
4357	0	0
4356	0	0
4355	0	0
4354	0	0
4353	0	0
4352	0	0
4351	0	0
4350	0	0
4349	0	0
4348	0	0
4347	0	0
4346	0	0
4345	0	0
4344	0	0
4343	0	0
4342	0	0
4341	0	0
4340	0	0
4339	0	0
4338	0	0
4337	0	0
4336	0	0
4335	0	0
4334	0	0
4333	0	0
4332	0	0
4331	0	0
4330	0	0
4329	0	0
4328	0	0
4327	0	0
4326	0	0
4325	0	0
4324	0	0
4323	0	0
4322	0	0
4321	0	0
4320	0	0
4319	0	0
4318	0	0
4317	0	0
4316	0	0
4315	0	0
4314	0	0
4313	0	0
4312	0	0
4311	0	0
4310	0	0
4309	0	0
4308	0	0
4307	0	0
4306	0	0
4305	0	0
4304	0	0
4303	0	0
4302	0	0
4301	0	0
4300	0	0
4299	0	0
4298	0	0
4297	0	0
4296	0	0
4295	0	0
4294	0	0
4293	0	0
4292	0	0
4291	0	0
4290	0	0
4289	0	0
4288	0	0
4287	0	0
4286	0	0
4285	0	0
4284	0	0
4283	0	0
4282	0	0
4281	0	0
4280	0	0
4279	0	0
4278	0	0
4277	0	0
4276	0	0
4275	0	0
4274	0	0
4273	0	0
4272	0	0
4271	0	0
4270	0	0
4269	0	0
4268	0	0
4267	0	0
4266	0	0
4265	0	0
4264	0	0
4263	0	0
4262	0	0
4261	0	0
4260	0	0
4259	0	0
4258	0	0
4257	0	0
4256	0	0
4255	0	0
4254	0	0
4253	0	0
4252	0	0
4251	0	0
4250	0	0
4249	0	0
4248	0	0
4247	0	0
4246	0	0
4245	0	0
4244	0	0
4243	0	0
4242	0	0
4241	0	0
4240	0	0
4239	0	0
4238	0	0
4237	0	0
4236	0	0
4235	0	0
4234	0	0
4233	0	0
4232	0	0
4231	0	0
4230	0	0
4229	0	0
4228	0	0
4227	0	0
4226	0	0
4225	0	0
4224	0	0
4223	0	0
4222	0	0
4221	0	0
4220	0	0
4219	0	0
4218	0	0
4217	0	0
4216	0	0
4215	0	0
4214	0	0
4213	0	0
4212	0	0
4211	0	0
4210	0	0
4209	0	0
4208	0	0
4207	0	0
4206	0	0
4205	0	0
4204	0	0
4203	0	0
4202	0	0
4201	0	0
4200	0	0
4199	0	0
4198	0	0
4197	0	0
4196	0	0
4195	0	0
4194	0	0
4193	0	0
4192	0	0
4191	0	0
4190	0	0
4189	0	0
4188	0	0
4187	0	0
4186	0	0
4185	0	0
4184	0	0
4183	0	0
4182	0	0
4181	0	0
4180	0	0
4179	0	0
4178	0	0
4177	0	0
4176	0	0
4175	0	0
4174	0	0
4173	0	0
4172	0	0
4171	0	0
4170	0	0
4169	0	0
4168	0	0
4167	0	0
4166	0	0
4165	0	0
4164	0	0
4163	0	0
4162	0	0
4161	0	0
4160	0	0
4159	0	0
4158	0	0
4157	0	0
4156	0	0
4155	0	0
4154	0	0
4153	0	0
4152	0	0
4151	0	0
4150	0	0
4149	0	0
4148	0	0
4147	0	0
4146	0	0
4145	0	0
4144	0	0
4143	0	0
4142	0	0
4141	0	0
4140	0	0
4139	0	0
4138	0	0
4137	0	0
4136	0	0
4135	0	0
4134	0	0
4133	0	0
4132	0	0
4131	0	0
4130	0	0
4129	0	0
4128	0	0
4127	0	0
4126	0	0
4125	0	0
4124	0	0
4123	0	0
4122	0	0
4121	0	0
4120	0	0
4119	0	0
4118	0	0
4117	0	0
4116	0	0
4115	0	0
4114	0	0
4113	0	0
4112	0	0
